"","Tow-SpeciesID","TowID","Genus","Species","Total Number","Notes"
"3786",3639,1262,"Pomatomus","saltatrix",2,NA
"3787",3640,1262,"Menidia","menidia",1,NA
"3788",3641,1262,"Mnemiopsis","leidyi",1,NA
"3789",3642,1262,"Chrysaora","quinquecirrha",2,NA
"3790",3643,1263,"Pomatomus","saltatrix",2,NA
"3791",3644,1265,"Pomatomus","saltatrix",2,NA
"3792",3645,1265,"Esox","niger",1,NA
"3793",3646,1266,"Anchoa","mitchilli",29,NA
"3794",3647,1266,"Chrysaora","quinquecirrha",11,NA
"3795",3648,1266,"Menidia","menidia",7,NA
"3796",3649,1266,"Pomatomus","saltatrix",1,NA
"3797",3650,1266,"Mnemiopsis","leidyi",55,NA
"3798",3651,1267,"Anguilla","rostrata",1,NA
"3799",3652,1267,"Pomatomus","saltatrix",4,NA
"3800",3653,1267,"Fundulus","majalis",4,NA
"3801",3654,1267,"Anchoa","mitchilli",45,NA
"3802",3655,1267,"Chrysaora","quinquecirrha",7,NA
"3803",3656,1267,"Menidia","menidia",15,NA
"3804",3657,1267,"Mnemiopsis","leidyi",62,NA
"3805",3658,1267,"Callinectes","sapidus",2,NA
"3806",3659,1268,"Pomatomus","saltatrix",12,NA
"3807",3660,1268,"Chrysaora","quinquecirrha",5,NA
"3808",3661,1268,"Mnemiopsis","leidyi",1,NA
"3809",3662,1269,"Callinectes","sapidus",1,NA
"3810",3663,1269,"Chrysaora","quinquecirrha",11,NA
"3811",3664,1269,"Mnemiopsis","leidyi",1,NA
"3812",3665,1270,"Chrysaora","quinquecirrha",174,NA
"3813",3666,1270,"Anchoa","mitchilli",70,NA
"3814",3667,1270,"Menidia","menidia",38,NA
"3815",3668,1270,"Pomatomus","saltatrix",6,NA
"3816",3669,1270,"Callinectes","sapidus",1,NA
"3817",3670,1270,"Brevoortia","tyrannus",1,NA
"3818",3671,1270,"Anchoa","hepsetus",5,NA
"3819",3672,1271,"Pomatomus","saltatrix",2,NA
"3820",3673,1271,"Anchoa","mitchilli",46,NA
"3821",3674,1271,"Menidia","menidia",2,NA
"3822",3675,1271,"Anchoa","hepsetus",27,NA
"3823",3676,1271,"Chrysaora","quinquecirrha",144,NA
"3824",3677,1271,"Mnemiopsis","leidyi",2,NA
"3825",3678,1272,"Callinectes","sapidus",3,NA
"3826",3679,1272,"Pomatomus","saltatrix",4,NA
"3827",3680,1272,"Anchoa","mitchilli",12,NA
"3828",3681,1272,"Chrysaora","quinquecirrha",2,NA
"3829",3682,1272,"Mnemiopsis","leidyi",12,NA
"3830",3683,1273,"Callinectes","sapidus",7,NA
"3831",3684,1273,"Anchoa","mitchilli",5,NA
"3832",3685,1273,"Pomatomus","saltatrix",1,NA
"3833",3686,1274,"Callinectes","sapidus",13,NA
"3834",3687,1274,"Menidia","menidia",1,NA
"3835",3688,1274,"Paralichthys","dentatus",1,NA
"3836",3689,1274,"Mnemiopsis","leidyi",483,NA
"3837",3690,1274,"Pseudopleuronectes","americanus",1,NA
"3838",3691,1274,"Chrysaora","quinquecirrha",3,NA
"3839",3692,1253,"Anchoa","mitchilli",3,NA
"3840",3693,1269,"Pomatomus","saltatrix",1,NA
"3841",3694,1269,"Paralichthys","dentatus",1,NA
"3842",3695,1275,"Opsanus","tau",1,NA
"3843",3696,1275,"Menidia","menidia",2,NA
"3844",3697,1275,"Mnemiopsis","leidyi",326,NA
"3845",3698,1275,"Callinectes","sapidus",8,NA
"3846",3699,1275,"Prionotus","evolans",1,NA
"3847",3700,1275,"Pseudopleuronectes","americanus",1,NA
"3848",3701,1275,"Chrysaora","quinquecirrha",2,NA
"3849",3702,1276,"Pseudopleuronectes","americanus",8,NA
"3850",3703,1276,"Anchoa","mitchilli",132,NA
"3851",3704,1276,"Callinectes","sapidus",14,NA
"3852",3705,1276,"Chrysaora","quinquecirrha",11,NA
"3853",3706,1276,"Mnemiopsis","leidyi",5,NA
"3854",3707,1276,"Menidia","menidia",2,NA
"3855",3708,1276,"Pomatomus","saltatrix",6,NA
"3856",3709,1276,"Leiostomus","xanthurus",4,NA
"3857",3710,1277,"Brevoortia","tyrannus",5,NA
"3858",3711,1277,"Leiostomus","xanthurus",7,NA
"3859",3712,1277,"Anchoa","mitchilli",303,NA
"3860",3713,1277,"Callinectes","sapidus",21,NA
"3861",3714,1277,"Chrysaora","quinquecirrha",17,NA
"3862",3715,1277,"Mnemiopsis","leidyi",3,NA
"3863",3716,1277,"Pomatomus","saltatrix",6,NA
"3864",3717,1277,"Pseudopleuronectes","americanus",5,NA
"3865",3718,1277,"Menidia","menidia",1,NA
"3866",3719,1278,"Morone","americana",1,NA
"3867",3720,1278,"Fundulus","heteroclitus",12,NA
"3868",3721,1278,"Cyprinus","carpio",3,NA
"3869",3722,1278,"Pomatomus","saltatrix",1,NA
"3870",3723,1278,"Menidia","menidia",1,NA
"3871",3724,1278,"Leiostomus","xanthurus",1,NA
"3872",3725,1278,"Callinectes","sapidus",9,NA
"3873",3726,1279,"Morone","americana",1,NA
"3874",3727,1279,"Callinectes","sapidus",1,NA
"3875",3728,1279,"Chrysaora","quinquecirrha",1,NA
"3876",3729,1280,"Paralichthys","dentatus",1,NA
"3877",3730,1280,"Menidia","menidia",50,NA
"3878",3731,1280,"Callinectes","sapidus",19,NA
"3879",3732,1280,"Pomatomus","saltatrix",1,NA
"3880",3733,1280,"Brevoortia","tyrannus",2,NA
"3881",3734,1280,"Chrysaora","quinquecirrha",3,NA
"3882",3735,1280,"Mnemiopsis","leidyi",1,NA
"3883",3736,1281,"Callinectes","sapidus",11,NA
"3884",3737,1281,"Menidia","menidia",2,NA
"3885",3738,1281,"Brevoortia","tyrannus",16,NA
"3886",3739,1281,"Chrysaora","quinquecirrha",2,NA
"3887",3740,1283,"Pomatomus","saltatrix",2,NA
"3888",3741,1283,"Callinectes","sapidus",3,NA
"3889",3742,1283,"Mnemiopsis","leidyi",483,NA
"3890",3743,1283,"Chrysaora","quinquecirrha",1,NA
"3891",3744,1284,"Pomatomus","saltatrix",3,NA
"3892",3745,1284,"Chrysaora","quinquecirrha",3,NA
"3893",3746,1284,"Menidia","menidia",9,NA
"3894",3747,1284,"Mnemiopsis","leidyi",491,NA
"3895",3748,1285,"Anchoa","mitchilli",41,NA
"3896",3749,1285,"Chrysaora","quinquecirrha",93,NA
"3897",3750,1285,"Menidia","menidia",19,NA
"3898",3751,1285,"Pomatomus","saltatrix",3,NA
"3899",3752,1285,"Mnemiopsis","leidyi",6,NA
"3900",3753,1286,"Anchoa","mitchilli",5,NA
"3901",3754,1286,"Menidia","menidia",8,NA
"3902",3755,1286,"Chrysaora","quinquecirrha",103,NA
"3903",3756,1286,"Menticirrhus","saxatilis",1,NA
"3904",3757,1286,"Mnemiopsis","leidyi",5,NA
"3905",3758,1287,"Fundulus","majalis",1,NA
"3906",3759,1287,"Anchoa","mitchilli",55,NA
"3907",3760,1287,"Callinectes","sapidus",3,NA
"3908",3761,1287,"Menidia","menidia",2,NA
"3909",3762,1287,"Mnemiopsis","leidyi",6,NA
"3910",3763,1287,"Syngnathus","fuscus",1,NA
"3911",3764,1287,"Chrysaora","quinquecirrha",4,NA
"3912",3765,1288,"Anchoa","mitchilli",20,NA
"3913",3766,1288,"Mnemiopsis","leidyi",9,NA
"3914",3767,1288,"Chrysaora","quinquecirrha",2,NA
"3915",3768,1288,"Menidia","menidia",1,NA
"3916",3769,1288,"Callinectes","sapidus",1,NA
"3917",3770,1289,"Callinectes","sapidus",3,NA
"3918",3771,1289,"Brevoortia","tyrannus",1,NA
"3919",3772,1289,"Mnemiopsis","leidyi",5,NA
"3920",3773,1289,"Chrysaora","quinquecirrha",1,NA
"3921",3774,1290,"Anguilla","rostrata",1,NA
"3922",3775,1290,"Anchoa","mitchilli",10,NA
"3923",3776,1290,"Menidia","menidia",2,NA
"3924",3777,1290,"Callinectes","sapidus",5,NA
"3925",3778,1290,"Mnemiopsis","leidyi",2,NA
"3926",3779,1291,"Brevoortia","tyrannus",2,NA
"3927",3780,1291,"Syngnathus","fuscus",1,NA
"3928",3781,1291,"Chrysaora","quinquecirrha",126,NA
"3929",3782,1291,"Pomatomus","saltatrix",4,NA
"3930",3783,1291,"Menidia","menidia",3,NA
"3931",3784,1291,"Callinectes","sapidus",1,NA
"3932",3785,1291,"Mnemiopsis","leidyi",1,NA
"3933",3786,1292,"Menidia","menidia",1,NA
"3934",3787,1292,"Pomatomus","saltatrix",4,NA
"3935",3788,1292,"Callinectes","sapidus",1,NA
"3936",3789,1292,"Chrysaora","quinquecirrha",47,NA
"3937",3790,1292,"Anchoa","mitchilli",1,NA
"3938",3791,1292,"Mnemiopsis","leidyi",4,NA
"3939",3792,1293,"Callinectes","sapidus",12,NA
"3940",3793,1293,"Chrysaora","quinquecirrha",4,NA
"3941",3794,1293,"Brevoortia","tyrannus",2,NA
"3942",3795,1293,"Leiostomus","xanthurus",1,NA
"3943",3796,1294,"Callinectes","sapidus",10,NA
"3944",3797,1294,"Mnemiopsis","leidyi",1,NA
"3945",3798,1294,"Leiostomus","xanthurus",1,NA
"3946",3799,1294,"Pomatomus","saltatrix",3,NA
"3947",3800,1295,"Menidia","menidia",5,NA
"3948",3801,1295,"Callinectes","sapidus",1,NA
"3949",3802,1295,"Mnemiopsis","leidyi",10,NA
"3950",3803,1296,"Callinectes","sapidus",2,NA
"3951",3804,1296,"Menidia","menidia",13,NA
"3952",3805,1296,"Pomatomus","saltatrix",3,NA
"3953",3806,1296,"Mnemiopsis","leidyi",14,NA
"3954",3807,1296,"Anchoa","hepsetus",1,NA
"3955",3808,1297,"Callinectes","sapidus",20,NA
"3956",3809,1297,"Menidia","menidia",68,NA
"3957",3810,1297,"Chrysaora","quinquecirrha",263,NA
"3958",3811,1297,"Mugil","curema",1,NA
"3959",3812,1297,"Mnemiopsis","leidyi",4,NA
"3960",3813,1298,"Menidia","menidia",6,NA
"3961",3814,1298,"Callinectes","sapidus",12,NA
"3962",3815,1298,"Caranx","hippos",1,NA
"3963",3816,1298,"Mugil","curema",3,NA
"3964",3817,1298,"Chrysaora","quinquecirrha",101,NA
"3965",3818,1298,"Mnemiopsis","leidyi",1,NA
"3966",3819,1299,"Fundulus","majalis",9,NA
"3967",3820,1299,"Callinectes","sapidus",1,NA
"3968",3821,1299,"Chrysaora","quinquecirrha",220,NA
"3969",3822,1299,"Anchoa","mitchilli",1,NA
"3970",3823,1300,"Callinectes","sapidus",1,NA
"3971",3824,1300,"Menidia","menidia",2,NA
"3972",3825,1300,"Strongylura","marina",2,NA
"3973",3826,1300,"Chrysaora","quinquecirrha",368,NA
"3974",3827,1300,"Mnemiopsis","leidyi",1,NA
"3975",3828,1301,"Callinectes","sapidus",31,NA
"3976",3829,1301,"Menidia","menidia",75,NA
"3977",3830,1301,"Chrysaora","quinquecirrha",11,NA
"3978",3831,1301,"Leiostomus","xanthurus",1,NA
"3979",3832,1301,"Pomatomus","saltatrix",2,NA
"3980",3833,1301,"Mugil","curema",1,NA
"3981",3834,1301,"Mnemiopsis","leidyi",1,NA
"3982",3835,1302,"Fundulus","heteroclitus",1,NA
"3983",3836,1302,"Pomatomus","saltatrix",3,NA
"3984",3837,1302,"Callinectes","sapidus",10,NA
"3985",3838,1302,"Trinectes","maculatus",1,NA
"3986",3839,1302,"Chrysaora","quinquecirrha",3,NA
"3987",3840,1302,"Mnemiopsis","leidyi",1,NA
"3988",3841,1303,"Fundulus","heteroclitus",1,NA
"3989",3842,1303,"Callinectes","sapidus",28,NA
"3990",3843,1303,"Mnemiopsis","leidyi",6,NA
"3991",3844,1303,"Leiostomus","xanthurus",1,NA
"3992",3845,733,"Cyprinodon","variegatus",1,NA
"3993",3846,1303,"Pomatomus","saltatrix",1,NA
"3994",3847,1303,"Paralichthys","dentatus",1,NA
"3995",3848,1303,"Anchoa","mitchilli",4,NA
"3996",3849,1303,"Menidia","menidia",2,NA
"3997",3850,1304,"Callinectes","sapidus",10,NA
"3998",3851,1304,"Mnemiopsis","leidyi",3,NA
"3999",3852,1304,"Leiostomus","xanthurus",1,NA
"4000",3853,1304,"Anchoa","mitchilli",5,NA
"4001",3854,1304,"Chrysaora","quinquecirrha",1,NA
"4002",3855,1305,"Menidia","menidia",7,NA
"4003",3856,1305,"Syngnathus","fuscus",2,NA
"4004",3857,1305,"Callinectes","sapidus",27,NA
"4005",3858,1305,"Mnemiopsis","leidyi",1,NA
"4006",3859,1305,"Opsanus","tau",4,NA
"4007",3860,1305,"Anchoa","mitchilli",6,NA
"4008",3861,1306,"Menidia","menidia",6,NA
"4009",3862,1306,"Callinectes","sapidus",9,NA
"4010",3863,1306,"Opsanus","tau",3,NA
"4011",3864,1306,"Syngnathus","fuscus",1,NA
"4012",3865,1306,"Anchoa","mitchilli",2,NA
"4013",3866,1306,"Mnemiopsis","leidyi",10,NA
"4014",3867,1306,"Chrysaora","quinquecirrha",1,NA
"4015",3868,1328,"Callinectes","sapidus",66,NA
"4016",3869,1328,"Menidia","menidia",1,NA
"4017",3870,1328,"Trinectes","maculatus",1,NA
"4018",3871,1328,"Pomatomus","saltatrix",13,NA
"4019",3872,1328,"Paralichthys","dentatus",1,NA
"4020",3873,1328,"Chrysaora","quinquecirrha",130,NA
"4021",3874,1328,"Mnemiopsis","leidyi",5,NA
"4022",3875,1329,"Chrysaora","quinquecirrha",202,NA
"4023",3876,1329,"Callinectes","sapidus",13,NA
"4024",3877,1329,"Trinectes","maculatus",1,NA
"4025",3878,1329,"Mnemiopsis","leidyi",1,NA
"4026",3879,1330,"Menidia","menidia",86,NA
"4027",3880,1330,"Anchoa","mitchilli",4,NA
"4028",3881,1330,"Chrysaora","quinquecirrha",10,NA
"4029",3882,1330,"Strongylura","marina",1,NA
"4030",3883,1330,"Mnemiopsis","leidyi",2,NA
"4031",3884,1330,"Pomatomus","saltatrix",1,NA
"4032",3885,1330,"Callinectes","sapidus",1,NA
"4033",3886,1331,"Syngnathus","fuscus",1,NA
"4034",3887,1331,"Anchoa","mitchilli",6,NA
"4035",3888,1331,"Menidia","menidia",84,NA
"4036",3889,1331,"Pomatomus","saltatrix",2,NA
"4037",3890,1331,"Callinectes","sapidus",1,NA
"4038",3891,1331,"Mnemiopsis","leidyi",2,NA
"4039",3892,1331,"Pseudopleuronectes","americanus",1,NA
"4040",3893,1331,"Chrysaora","quinquecirrha",3,NA
"4041",3894,1311,"Callinectes","sapidus",6,NA
"4042",3895,1311,"Mnemiopsis","leidyi",38,NA
"4043",3896,1311,"Pomatomus","saltatrix",1,NA
"4044",3897,1311,"Chrysaora","quinquecirrha",6,NA
"4045",3898,1312,"Callinectes","sapidus",1,NA
"4046",3899,1312,"Pomatomus","saltatrix",1,NA
"4047",3900,1312,"Mnemiopsis","leidyi",23,NA
"4048",3901,1312,"Chrysaora","quinquecirrha",1,NA
"4049",3902,1313,"Menidia","menidia",6,NA
"4050",3903,1313,"Callinectes","sapidus",1,NA
"4051",3904,1314,"Menidia","menidia",3,NA
"4052",3905,1314,"Callinectes","sapidus",4,NA
"4053",3906,1314,"Trinectes","maculatus",1,NA
"4054",3907,1315,"Menidia","menidia",6,NA
"4055",3908,1315,"Anchoa","mitchilli",1,NA
"4056",3909,1315,"Mnemiopsis","leidyi",30,NA
"4057",3910,1315,"Pomatomus","saltatrix",1,NA
"4058",3911,1315,"Chrysaora","quinquecirrha",2,NA
"4059",3912,1316,"Menidia","menidia",14,NA
"4060",3913,1316,"Chrysaora","quinquecirrha",2,NA
"4061",3914,1316,"Mnemiopsis","leidyi",7,NA
"4062",3915,1317,"Brevoortia","tyrannus",14,NA
"4063",3916,1317,"Menidia","menidia",27,NA
"4064",3917,1317,"Caranx","hippos",1,NA
"4065",3918,1317,"Chrysaora","quinquecirrha",21,NA
"4066",3919,1317,"Mnemiopsis","leidyi",1,NA
"4067",3920,1317,"Callinectes","sapidus",1,NA
"4068",3921,1318,"Caranx","hippos",1,NA
"4069",3922,1318,"Pomatomus","saltatrix",3,NA
"4070",3923,1318,"Mugil","curema",1,NA
"4071",3924,1318,"Menidia","menidia",25,NA
"4072",3925,1318,"Chrysaora","quinquecirrha",25,NA
"4073",3926,1318,"Callinectes","sapidus",1,NA
"4074",3927,1320,"Menidia","menidia",51,NA
"4075",3928,1320,"Anchoa","mitchilli",5,NA
"4076",3929,1320,"Pomatomus","saltatrix",1,NA
"4077",3930,1320,"Chrysaora","quinquecirrha",3,NA
"4078",3931,1320,"Mnemiopsis","leidyi",1,NA
"4079",3932,1321,"Menidia","menidia",11,NA
"4080",3933,1321,"Chrysaora","quinquecirrha",5,NA
"4081",3934,1321,"Anchoa","mitchilli",1,NA
"4082",3935,1321,"Callinectes","sapidus",1,NA
"4083",3936,1322,"Anchoa","hepsetus",23,NA
"4084",3937,1322,"Menidia","menidia",15,NA
"4085",3938,1322,"Pomatomus","saltatrix",1,NA
"4086",3939,1322,"Anchoa","mitchilli",5,NA
"4087",3940,1322,"Callinectes","sapidus",1,NA
"4088",3941,1322,"Chrysaora","quinquecirrha",8,NA
"4089",3942,1322,"Mnemiopsis","leidyi",6,NA
"4090",3943,1323,"Menidia","menidia",84,NA
"4091",3944,1323,"Anchoa","hepsetus",20,NA
"4092",3945,1323,"Pomatomus","saltatrix",2,NA
"4093",3946,1323,"Chrysaora","quinquecirrha",9,NA
"4094",3947,1323,"Fundulus","heteroclitus",2,NA
"4095",3948,1323,"Callinectes","sapidus",3,NA
"4096",3949,1323,"Fundulus","majalis",1,NA
"4097",3950,1323,"Mnemiopsis","leidyi",4,NA
"4098",3951,1324,"Anchoa","hepsetus",52,NA
"4099",3952,1324,"Anchoa","mitchilli",4,NA
"4100",3953,1324,"Menidia","menidia",60,NA
"4101",3954,1324,"Callinectes","sapidus",2,NA
"4102",3955,1324,"Mnemiopsis","leidyi",3,NA
"4103",3956,1324,"Pomatomus","saltatrix",6,NA
"4104",3957,1324,"Opsanus","tau",3,NA
"4105",3958,1324,"Chrysaora","quinquecirrha",51,NA
"4106",3959,1325,"Opsanus","tau",3,NA
"4107",3960,1325,"Callinectes","sapidus",4,NA
"4108",3961,1325,"Menidia","menidia",2,NA
"4109",3962,1325,"Anchoa","mitchilli",1,NA
"4110",3963,1325,"Anchoa","hepsetus",3,NA
"4111",3964,1325,"Chrysaora","quinquecirrha",194,NA
"4112",3965,1325,"Mnemiopsis","leidyi",7,NA
"4113",3966,1326,"Brevoortia","tyrannus",4,NA
"4114",3967,1326,"Menidia","menidia",120,NA
"4115",3968,1326,"Anchoa","hepsetus",4,NA
"4116",3969,1326,"Chrysaora","quinquecirrha",4,NA
"4117",3970,1326,"Mugil","curema",2,NA
"4118",3971,1326,"Mnemiopsis","leidyi",6,NA
"4119",3972,1327,"Strongylura","marina",1,NA
"4120",3973,1327,"Callinectes","sapidus",1,NA
"4121",3974,1327,"Pomatomus","saltatrix",1,NA
"4122",3975,1327,"Menidia","menidia",5,NA
"4123",3976,1327,"Mnemiopsis","leidyi",9,NA
"4124",3977,1327,"Chrysaora","quinquecirrha",2,NA
"4125",3978,1327,"Anchoa","hepsetus",1,NA
"4126",3979,1332,"Anchoa","mitchilli",10,NA
"4127",3980,1332,"Menidia","menidia",87,NA
"4128",3981,1332,"Chrysaora","quinquecirrha",4,NA
"4129",3982,1333,"Callinectes","sapidus",2,NA
"4130",3983,1333,"Leiostomus","xanthurus",1,NA
"4131",3984,1333,"Pomatomus","saltatrix",2,NA
"4132",3985,1333,"Anchoa","mitchilli",16,NA
"4133",3986,1333,"Menidia","menidia",20,NA
"4134",3987,1333,"Chrysaora","quinquecirrha",11,NA
"4135",3988,1333,"Mnemiopsis","leidyi",1,NA
"4136",3989,1334,"Menidia","menidia",72,NA
"4137",3990,1335,"Pomatomus","saltatrix",4,NA
"4138",3991,1335,"Callinectes","sapidus",3,NA
"4139",3992,1335,"Menidia","menidia",20,NA
"4140",3993,1336,"Callinectes","sapidus",2,NA
"4141",3994,1336,"Menidia","menidia",82,NA
"4142",3995,1336,"Pomatomus","saltatrix",2,NA
"4143",3996,1336,"Chrysaora","quinquecirrha",2,NA
"4144",3997,1336,"Mnemiopsis","leidyi",2,NA
"4145",3998,1337,"Menidia","menidia",114,NA
"4146",3999,1337,"Syngnathus","fuscus",1,NA
"4147",4000,1337,"Pomatomus","saltatrix",2,NA
"4148",4001,1337,"Chrysaora","quinquecirrha",1,NA
"4149",4002,1334,"Callinectes","sapidus",6,NA
"4150",4003,1334,"Chrysaora","quinquecirrha",3,NA
"4151",4004,1337,"Callinectes","sapidus",2,NA
"4152",4005,1339,"Callinectes","sapidus",6,NA
"4153",4006,1339,"Menidia","menidia",32,NA
"4154",4007,1339,"Opsanus","tau",1,NA
"4155",4008,1339,"Syngnathus","fuscus",1,NA
"4156",4009,1339,"Anchoa","hepsetus",5,NA
"4157",4010,1339,"Mnemiopsis","leidyi",4,NA
"4158",4011,1339,"Gobiosoma","bosc",2,NA
"4159",4012,1339,"Alosa","pseudoharengus",1,NA
"4160",4013,1340,"Callinectes","sapidus",19,NA
"4161",4014,1340,"Opsanus","tau",9,NA
"4162",4015,1340,"Menidia","menidia",12,NA
"4163",4016,1340,"Mnemiopsis","leidyi",6,NA
"4164",4017,1340,"Gobiosoma","bosc",1,NA
"4165",4018,1340,"Anchoa","mitchilli",1,NA
"4166",4019,1340,"Syngnathus","fuscus",1,NA
"4167",4020,1340,"Pomatomus","saltatrix",3,NA
"4168",4021,1340,"Chrysaora","quinquecirrha",1,NA
"4169",4022,1341,"Chrysaora","quinquecirrha",7,NA
"4170",4023,1341,"Callinectes","sapidus",4,NA
"4171",4024,1341,"Anguilla","rostrata",3,NA
"4172",4025,1341,"Anchoa","hepsetus",60,NA
"4173",4026,1341,"Bairdiella","chrysoura",3,NA
"4174",4027,1341,"Syngnathus","fuscus",2,NA
"4175",4028,1341,"Menidia","menidia",8,NA
"4176",4029,1341,"Mnemiopsis","leidyi",2,NA
"4177",4030,1341,"Opsanus","tau",2,NA
"4178",4031,1341,"Gobiosoma","bosc",1,NA
"4179",4032,1342,"Chrysaora","quinquecirrha",5,NA
"4180",4033,1342,"Anchoa","hepsetus",34,NA
"4181",4034,1342,"Mnemiopsis","leidyi",18,NA
"4182",4035,1342,"Brevoortia","tyrannus",1,NA
"4183",4036,1342,"Strongylura","marina",1,NA
"4184",4037,1342,"Anguilla","rostrata",3,NA
"4185",4038,1342,"Pomatomus","saltatrix",1,NA
"4186",4039,1342,"Gobiosoma","bosc",1,NA
"4187",4040,1342,"Menidia","menidia",6,NA
"4188",4041,1342,"Callinectes","sapidus",1,NA
"4189",4042,1343,"Menidia","menidia",485,NA
"4190",4043,1343,"Chrysaora","quinquecirrha",6,NA
"4191",4044,1343,"Pomatomus","saltatrix",1,NA
"4192",4045,1344,"Callinectes","sapidus",2,NA
"4193",4046,1344,"Menidia","menidia",20,NA
"4194",4047,1344,"Chrysaora","quinquecirrha",11,NA
"4195",4048,1344,"Mugil","curema",1,NA
"4196",4049,1345,"Pomatomus","saltatrix",8,NA
"4197",4050,1345,"Menidia","menidia",28,NA
"4198",4051,1345,"Chrysaora","quinquecirrha",211,NA
"4199",4052,1345,"Callinectes","sapidus",1,NA
"4200",4053,1345,"Mnemiopsis","leidyi",20,NA
"4201",4054,1346,"Pomatomus","saltatrix",1,NA
"4202",4055,1346,"Anchoa","mitchilli",22,NA
"4203",4056,1346,"Chrysaora","quinquecirrha",117,NA
"4204",4057,1346,"Callinectes","sapidus",2,NA
"4205",4058,1346,"Menidia","menidia",5,NA
"4206",4059,1346,"Mnemiopsis","leidyi",12,NA
"4207",4060,1347,"Menidia","menidia",31,NA
"4208",4061,1347,"Chrysaora","quinquecirrha",13,NA
"4209",4062,1347,"Mnemiopsis","leidyi",15,NA
"4210",4063,1347,"Anchoa","mitchilli",8,NA
"4211",4064,1347,"Strongylura","marina",1,NA
"4212",4065,1348,"Menidia","menidia",30,NA
"4213",4066,1348,"Mnemiopsis","leidyi",6,NA
"4214",4067,1348,"Anchoa","mitchilli",15,NA
"4215",4068,1348,"Chrysaora","quinquecirrha",2,NA
"4216",4069,1349,"Pomatomus","saltatrix",1,NA
"4217",4070,1349,"Mugil","curema",5,NA
"4218",4071,1349,"Callinectes","sapidus",4,NA
"4219",4072,1349,"Menidia","menidia",8,NA
"4220",4073,1349,"Trinectes","maculatus",1,NA
"4221",4074,1350,"Callinectes","sapidus",6,NA
"4222",4075,1350,"Menidia","menidia",1,NA
"4223",4076,1350,"Chrysaora","quinquecirrha",1,NA
"4224",4077,1351,"Brevoortia","tyrannus",53,NA
"4225",4078,1351,"Anchoa","mitchilli",105,NA
"4226",4079,1351,"Chrysaora","quinquecirrha",75,NA
"4227",4080,1351,"Pomatomus","saltatrix",3,NA
"4228",4081,1351,"Menidia","menidia",32,NA
"4229",4082,1351,"Mnemiopsis","leidyi",10,NA
"4230",4083,1352,"Callinectes","sapidus",3,NA
"4231",4084,1352,"Menidia","menidia",23,NA
"4232",4085,1352,"Chrysaora","quinquecirrha",27,NA
"4233",4086,1352,"Pomatomus","saltatrix",1,NA
"4234",4087,1352,"Mnemiopsis","leidyi",7,NA
"4235",4088,1352,"Anchoa","mitchilli",31,NA
"4236",4089,1353,"Gobiosoma","bosc",1,NA
"4237",4090,1353,"Callinectes","sapidus",13,NA
"4238",4091,1353,"Opsanus","tau",9,NA
"4239",4092,1353,"Anchoa","mitchilli",11,NA
"4240",4093,1353,"Chrysaora","quinquecirrha",4,NA
"4241",4094,1353,"Pomatomus","saltatrix",1,NA
"4242",4095,1353,"Anchoa","hepsetus",6,NA
"4243",4096,1353,"Menidia","menidia",3,NA
"4244",4097,1354,"Anchoa","hepsetus",6,NA
"4245",4098,1354,"Callinectes","sapidus",5,NA
"4246",4099,1354,"Anchoa","mitchilli",8,NA
"4247",4100,1354,"Menidia","menidia",2,NA
"4248",4101,1355,"Anchoa","mitchilli",3,NA
"4249",4102,1355,"Fundulus","heteroclitus",2,NA
"4250",4103,1355,"Leiostomus","xanthurus",1,NA
"4251",4104,1355,"Anchoa","hepsetus",24,NA
"4252",4105,1355,"Pomatomus","saltatrix",1,NA
"4253",4106,1355,"Opsanus","tau",4,NA
